Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Event_Date
20001212X21784,Accident,LAX00LA315B,2000-08-27,"WESTMINISTER, CA",United States,,,,,Non-Fatal,Minor,,N6225R,Cessna,172RG,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,01-11-2001,2000-08-27
20001212X22073,Accident,SEA00LA179B,2000-09-12,"FRIDAY HARBOR, WA",United States,,,FHR,FRIDAY HARBOR,Non-Fatal,Minor,,N3347F,Cessna,182J,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Standing,Probable Cause,06-11-2001,2000-09-12
20001212X21928,Accident,CHI00LA295,2000-09-12,"CUSTER, SD",United States,,,,,Non-Fatal,Minor,,N9174Z,Aerostar,S-81A,No,1.0,Unknown,,,Business,,0.0,1.0,0.0,11.0,VMC,Standing,Probable Cause,17-10-2001,2000-09-12
20001212X22074,Accident,SEA00LA180A,2000-09-16,"EVERETT, WA",United States,,,PAE,SNOHOMISH COUNTY AIRPORT,Non-Fatal,Minor,,N7195Q,Cessna,172L,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,18-05-2001,2000-09-16
20001212X22187,Accident,LAX01LA005,2000-10-08,"INYOKERN, CA",United States,,,,,Non-Fatal,Minor,,N52233,"Galaxy Balloons, Inc.",GALAXY 7,No,1.0,Unknown,,,Other Work Use,,0.0,1.0,1.0,1.0,VMC,Landing,Probable Cause,02-01-2002,2000-10-08
20001212X22182,Accident,LAX01FA018B,2000-10-17,"VAN NUYS, CA",United States,,,VNY,Van Nuys,Non-Fatal,Minor,,N162JC,Gulfstream,G-1159A,No,2.0,Turbo Jet,,,Positioning,,0.0,0.0,0.0,6.0,VMC,Approach,Probable Cause,24-10-2002,2000-10-17
20001212X22215,Accident,MIA01LA012B,2000-10-21,"Leesburg, FL",United States,,,LEE,Leesburg,Non-Fatal,Minor,,N331DM,Pitts,S-2B,No,1.0,Reciprocating,,,Personal,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,01-04-2003,2000-10-21
20001212X22245,Accident,NYC01LA023B,2000-10-23,"NEW YORK, NY",United States,,,LGA,LA GUARDIA,Non-Fatal,Minor,,N786AT,Boeing,727-214,No,3.0,Turbo Fan,,SCHD,Unknown,American Trans Air,0.0,0.0,0.0,81.0,VMC,Taxi,Probable Cause,18-05-2001,2000-10-23
20001228X45498,Accident,MIA01LA048,2000-12-20,"FORT PIERCE, FL",United States,,,FPR,ST. LUCIE COUNTY INT'L,Non-Fatal,Minor,,N9185P,Piper,PA-28R-201,No,1.0,Reciprocating,,,Personal,,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,30-07-2001,2000-12-20
20050929X01547,Accident,DCA05MA071,2005-05-31,"Chicago O'Hare, IL",United States,,,ORD,Chicago O'Hare International,Non-Fatal,Minor,,N417AW,"Bombardier, Inc.",CL-600-2B19,No,2.0,Turbo Fan,,SCHD,,Air Wisconsin Airlines Corporation (dba: United Express),0.0,1.0,0.0,26.0,VMC,Standing,Probable Cause,25-04-2007,2005-05-31
20081003X62954,Accident,DCA07WA023,2007-01-25,"Samedan, Switzerland",Switzerland,,,,,Non-Fatal,Minor,Airplane,,Raytheon,B-1900,No,1.0,,"Non-U.S., Commercial",SCHD,,,0.0,0.0,0.0,15.0,,,Foreign,02-12-2008,2007-01-25
20070624X00786,Accident,NYC07LA114,2007-05-05,"New Holland, PA",United States,40.166667,-76.083333,,,Non-Fatal,Minor,Balloon,N5312X,Cameron Balloons,A-250,No,1.0,,Part 91: General Aviation,,Other Work Use,,0.0,2.0,2.0,8.0,VMC,Approach,Probable Cause,24-12-2008,2007-05-05
20071231X02013,Accident,CHI08FA050,2007-12-14,"Chicago, IL",United States,41.978611,-87.904722,ORD,Chicago O'Hare Intl,Non-Fatal,Minor,Airplane,N220UA,Boeing,777-222,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,,,0.0,1.0,0.0,263.0,VMC,Approach,Probable Cause,24-12-2008,2007-12-14
20080111X00039,Incident,DCA08WA025,2008-01-07,"Bangkok, Thailand",Thailand,,,,,Non-Fatal,Minor,Airplane,OJM,Boeing,747-400,No,1.0,,NUSC,SCHD,,Qantas,0.0,0.0,0.0,334.0,,,,25-09-2020,2008-01-07
20080212X00178,Incident,ENG08IA011,2008-01-31,"West Palm Beach, FL",United States,264059N,0080544W,,,Non-Fatal,Minor,Airplane,N624AA,Boeing,B757-200,No,1.0,Turbo Fan,121,SCHD,,AMERICAN AIRLINES COMMERCIAL FLIGHT OPERATIONS,0.0,6.0,0.0,140.0,VMC,,"the arcing of the windshield heat system at the upper, aft (J1) and upper, forward (J4) terminal locations on the first officer's windshield, which caused the inner pane of glass to fracture.",25-09-2020,2008-01-31
20080306X00277,Incident,DFW08CA071,2008-02-06,"Austin, TX",United States,301124N,0097407W,AUS,Austin Bergstrom International,Non-Fatal,Minor,Airplane,N53564,Cessna,172S,No,1.0,Reciprocating,091,,Unknown,,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain control of the airplane while parked on the ramp with the engine running.,25-09-2020,2008-02-06
20080208X00158,Incident,OPS08IA006,2008-02-07,"St. Augustine, FL",United States,295755N,0081213W,SGJ,St. Augustine,Non-Fatal,Minor,Airplane,N140FT,Piper,PA-28-161,No,1.0,,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to adhere to the controller's takeoff instruction.  Contributing to the incident was the controller's failure to properly monitor the flight, and the controller's decision to perform lesser duty priorities during the takeoff roll.  
",25-09-2020,2008-02-07
20080222X00225,Incident,DCA08WA039,2008-02-13,"Helsinki, Finland",Finland,,,,,Non-Fatal,Minor,Airplane,UR-GAU,Boeing,737-500,No,1.0,,NUSC,SCHD,,Ukaine International Airlines,0.0,0.0,0.0,39.0,,,,25-09-2020,2008-02-13
20081124X34243,Accident,DCA08CA041,2008-02-17,"Washington, DC",United States,385130N,0077230W,KDCA,Washington Reagan,Non-Fatal,Minor,Airplane,N828MD,Embraer,ERJ170,No,2.0,Turbo Fan,121,SCHD,,REPUBLIC AIRLINES INC,0.0,0.0,0.0,132.0,VMC,,Inadequate ground separation maintained by the pilot of the Embraer E170.,03-11-2020,2008-02-17
20080228X00243,Incident,DFW08IA073,2008-02-18,"Austin, TX",United States,301124N,0097407W,AUS,Austin Bergstrom International,Non-Fatal,Minor,Airplane,N935DL,Mcdonnell Douglas,MD-88,No,2.0,Turbo Fan,121,SCHD,,,0.0,0.0,0.0,148.0,VMC,,The airplane struck a large bird while making a visual approach to the airport.,25-09-2020,2008-02-18
20080221X00224,Incident,CHI08IA085,2008-02-19,"Moline, IL",United States,412732N,0903043W,MLI,QUAD-CITY,Non-Fatal,Minor,Airplane,N118SF,Hawker Beechcraft Corp.,99,No,2.0,Turbo Prop,135,NSCH,,,0.0,0.0,0.0,1.0,VMC,,The arcing of the resistor and silicone controlled rectifier in the flap control circuit.,25-09-2020,2008-02-19
20080404X00432,Incident,DFW08WA090,2008-02-25,"Mexico City, Mexico",Mexico,019260N,0009940W,,,Non-Fatal,Minor,Airplane,N774AM,Boeing,777-2Q8,No,2.0,Turbo Fan,NUSC,SCHD,,Aero Mexico,0.0,0.0,0.0,403.0,VMC,,,25-09-2020,2008-02-25
20080312X00305,Incident,DCA08IA044,2008-02-26,"Jackson, WY",United States,433622N,1104419W,JAC,Jackson Hole,Non-Fatal,Minor,Airplane,N442UA,Airbus Industrie,A320,No,1.0,Turbo Fan,121,SCHD,,United Air Lines,0.0,1.0,0.0,124.0,VMC,,the loss of braking action on the left main landing gear due to the cross connection of the wheel speed tachometer wires that was caused by inadequate maintenance performed on the airplane during the installation of the main landing gear.,25-09-2020,2008-02-26
20080307X00283,Incident,DFW08IA074,2008-03-01,"Dallas, TX",United States,325043N,0096519W,DAL,DALLAS LOVE FIELD,Non-Fatal,Minor,Airplane,N652SW,Boeing,737-3H4,No,2.0,Turbo Fan,121,SCHD,,SOUTHWEST AIRLINES CO,0.0,0.0,0.0,244.0,IMC,,The failure of the taxiing flight crew to maintain an adequate clearance from the stationary airplane.,25-09-2020,2008-03-01
20101013X91741,Incident,ERA10WA508,2008-03-05,"Buenos Aires, Argentina",Argentina,352358S,0060540W,,,Non-Fatal,Minor,,LV-MPT,Mooney,M20J,No,1.0,Reciprocating,NUSN,,Personal,,0.0,0.0,0.0,2.0,,,,03-11-2020,2008-03-05
20080404X00427,Incident,CHI08WA093,2008-03-14,"Edinburgh, United Kingdom",United Kingdom,,,,,Non-Fatal,Minor,Airplane,G-JBIZ,Cessna,550,No,1.0,,NUSN,,,247 Jet Ltd,0.0,0.0,0.0,2.0,,,,25-09-2020,2008-03-14
20080509X00640,Incident,DCA08IA048,2008-03-22,"Richmond, VA",United States,373334N,0772245W,,,Non-Fatal,Minor,Airplane,N921UW,Boeing,757-200,No,1.0,,121,SCHD,,US AIRWAYS INC,0.0,0.0,0.0,180.0,VMC,,"The installed wing panel clips failed due to fatigue, likely caused by the incorrect installation of the fasteners in response to SB 757-57-0027.  Contributing to the incorrect installation was the SB's lack of clarity in the instructions and figures on the correct orientation of the clips and spacers.",25-09-2020,2008-03-22
20080511X00647,Incident,NYC08IA145,2008-03-22,"New York, NY",United States,404527N,0074045W,JRA,West 30th St. Heliport,Non-Fatal,Minor,Helicopter,N406LH,Aerospatiale,AS355F1,No,2.0,Turbo Shaft,135,NSCH,,Liberty Helicopters,0.0,0.0,0.0,5.0,VMC,,The pilot's inadequate visual lookout and subsequent failure to maintain clearance from the other helicopter due to his focus on the engine instruments during the initial departure. Contributing to the accident was insufficient helipad spacing.,25-09-2020,2008-03-22
20080331X00404,Incident,SEA08IA096,2008-03-26,"Page, AZ",United States,365533N,1112654W,PGA,Page Municipal,Non-Fatal,Minor,Airplane,N261GL,Raytheon Aircraft Company,1900D,No,2.0,Turbo Prop,121,SCHD,,Great Lakes Aviation,0.0,0.0,0.0,13.0,VMC,,The flight crews unprofessional behavior and deviation from standard operating procedures which resulted in an in-flight emergency.,25-09-2020,2008-03-26
20080404X00426,Incident,DFW08IA087,2008-03-27,"Houston, TX",United States,030026N,0951849W,KIAH,George Bush Intercontinental,Non-Fatal,Minor,Airplane,N23661,Boeing,737-524,No,2.0,Turbo Fan,121,SCHD,,Continental Airlines Inc,0.0,0.0,0.0,118.0,VMC,,The flight crew's improper landing technique for an inoperative anti-skid system resulting in locked brakes and four blown main landing gear tires.,25-09-2020,2008-03-27
20080606X00806,Incident,LAX08IA093,2008-04-02,"Hillsboro, OR",United States,452543N,1225632W,HIO,PORTLAND-HILLSBORO,Non-Fatal,Minor,Airplane,N456,Bennett,Lancair 320,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,The malfunction of the airplane's battery and alternator that resulted in the failure of the landing gear to extend and lock in place.,25-09-2020,2008-04-02
20080514X00666,Incident,DEN08IA080,2008-04-13,"Erie, CO",United States,040036N,0105252W,EIK,Erie Muncipal Airport,Non-Fatal,Minor,Airplane,N8032Y,Hill,Hatz CB-1,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,the pilot's failure to maintain directional control during landing.  A contributing factor was the gusty wind conditions.,25-09-2020,2008-04-13
20080602X00767,Incident,CHI08IA113,2008-04-18,"Kelley's Island, OH",United States,413610N,0082415W,89D,Kelly's Island,Non-Fatal,Minor,Airplane,N162HD,Cessna,172P,No,1.0,Reciprocating,091,,Personal,Adam D. Adair,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain aircraft control during landing.  Contributing to the accident were the pilot's selection of the wrong runway and a tailwind.,25-09-2020,2008-04-18
20081003X63355,Incident,ENG08IA022,2008-04-20,"Newark, NJ",United States,404427N,0741014W,EWR,Newark Liberty International,Non-Fatal,Minor,Airplane,N704CK,Boeing,747,No,4.0,,121,SCHD,,KALITTA AIR LLC,0.0,0.0,0.0,5.0,,,"An engine fire in the No. 3 engine due to the failure of, and subsequent flammable fluid leak from, one of three fuel or hydraulic lines located in the engine's accessory raceway that ignited when the fluid came in contact with the hot engine cases.  Contributing to the incident were the lack of adequate inspection and test requirements and appropriate life limit or inspection interval requirements by the manufacturer.",25-09-2020,2008-04-20
20081219X16532,Incident,ENG08IA025,2008-04-27,"Singapore, Senegal",Senegal,,,SIN,Singapore Changi Airport,Non-Fatal,Minor,Airplane,N595FE,Boeing,MD-11,No,3.0,,121,SCHD,,FedEx Ecpress,0.0,0.0,0.0,0.0,,,The Center Landing gear (CLG) strut failed due to intergranular (IG) cracking resulted from a contamination of the surface from the chemical used to clean that area prior to painting.,03-11-2020,2008-04-27
20080611X00834,Incident,DFW08IA126,2008-05-01,"Uvalde, TX",United States,291233N,0994649W,KUVA,Garner Field Airport,Non-Fatal,Minor,Airplane,N603JS,2007 Savage Air Llc,EPIC LT,Yes,1.0,Turbo Prop,091,,Personal,,0.0,0.0,0.0,4.0,VMC,,The pilot's excessive speed during a turn off the active runway to the taxiway which exceeded the lateral limits of the supporting landing gear structure resulting in the collapse of the left main gear.,25-09-2020,2008-05-01
20080506X00609,Accident,SEA08LA119,2008-05-03,"Phoenix, AZ",United States,334751N,0112813W,,,Non-Fatal,Minor,Balloon,N6004K,Cameron Balloons,C-100,No,1.0,,091,,Personal,Dwayne D Osborne,0.0,2.0,1.0,1.0,VMC,,The pilot's inadequate weather evaluation during the landing approach. Contributing to the accident were windshear and rocky terrain.,25-09-2020,2008-05-03
20080523X00721,Accident,LAX08LA146,2008-05-17,"Hollister, CA",United States,365336N,1212437W,CVH,Hollister Municipal,Non-Fatal,Minor,Airplane,N4638F,Cessna,P206A,No,1.0,Reciprocating,091,,Skydiving,,0.0,0.0,0.0,7.0,VMC,,The failure of the pilot of the other airplane to maintain physical clearance while taxiing.,25-09-2020,2008-05-17
20081003X63358,Incident,ENG08IA027,2008-05-21,"Miami, FL",United States,254649N,0801157W,,,Non-Fatal,Minor,Airplane,EI-UPO,Boeing,MD-11F,No,3.0,Turbo Fan,129,SCHD,,Alitalia Airlines,0.0,0.0,0.0,0.0,,,"The insufficient predicted fatigue life of the P/N KBE6-59 adjustable-length 3/8-inch rod end, and the inadequate fatigue margin at the transcowl CDU clevis assembly bracket attachment rivets for the one actuator out condition, which resulted in the failure of a second transcowl attachment during thrust reverser activation, leading to the partial liberation of the thrust reversers inboard transcowl.",25-09-2020,2008-05-21
20080630X00947,Accident,CHI08CA149,2008-05-27,"Walkerton, IN",United States,412816N,0086275W,,,Non-Fatal,Minor,Powered Parachute,N623EM,Mischanko,Buckeye Breeze,No,1.0,Reciprocating,091,,Flight Test,,0.0,0.0,1.0,0.0,VMC,,The directional control of the parachute not obtained/maintained by the pilot during the takeoff roll. A contributing factor was separation of the nose landing gear.,25-09-2020,2008-05-27
20080710X01003,Incident,NYC08IA206,2008-06-05,"Sanford, FL",United States,284636N,0081147W,SFB,Orlando Sanford Int. Airport,Non-Fatal,Minor,Airplane,N475DA,Cirrus,SR20,No,1.0,Reciprocating,091,,Instructional,"Delta Connection Academy, Inc.",0.0,0.0,0.0,2.0,VMC,,A failure of the nose landing gear strut weldment.,25-09-2020,2008-06-05
20080714X01035,Accident,DFW08CA179,2008-06-17,"Wharton, TX",United States,291525N,0096925W,ARM,Wharton Regional Airport,Non-Fatal,Minor,Powered Parachute,N2572F,Hughes Aero,Predator,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,2.0,0.0,VMC,,The pilot's failure to maintain aircraft control.,25-09-2020,2008-06-17
20100608X35931,Incident,ENG08IA051,2008-06-27,"Phoenix (PHX), AZ",United States,033264N,0112041W,PHX,Phoenix Sky Harbor Intl.,Non-Fatal,Minor,Airplane,N514AU,Boeing,737,No,2.0,Turbo Fan,121,SCHD,,US AIRWAYS INC,0.0,0.0,0.0,0.0,,,"The failure of the MLG was due to cracking in the cylinder wall resulting from a fatigue mechanism which initiated at, and near the inner diameter (ID) surface, with propagation through the wall toward the outer diameter(OD) surface. Crack initiation was due to base metal damage which took the form of over tempered martensite (OTM) and chemical attack/pitting of the base metal.",25-09-2020,2008-06-27
20080808X01189,Incident,CHI08IA182,2008-07-07,"St. Louis, MO",United States,384455N,0902212W,KMDW,Chicago Midway International,Non-Fatal,Minor,Airplane,N804ME,Mcdonnell Douglas,MD-81,No,2.0,Turbo Fan,121,NSCH,,"Midwest Airlines, Inc.",0.0,0.0,0.0,51.0,VMC,,The inadvertent partial inflation of the evacuation slide within the tailcone during takeoff and subsequent binding of the elevator control cables. The partial inflation resulted from the tailcone evacuation slide cover failing to be secured to the floor fittings on the walkway for undetermined reasons.,25-09-2020,2008-07-07
20080807X01176,Incident,NYC08IA244,2008-07-11,"Augusta, GA",United States,033299N,0082452W,8GA4,Doctor's Hospital Heliport,Non-Fatal,Minor,Helicopter,N109DU,Agusta,A109E,No,2.0,Turbo Shaft,091,,Positioning,"AirMed, Inc.",0.0,0.0,0.0,3.0,VMC,,The lack of available engine power and subsequent loss of rotor rpm due to the pilots departing with one engine at idle. Contributing to the incident was a corroded engine control wiring harness.,25-09-2020,2008-07-11
20080813X01238,Incident,DCA08WA080,2008-07-14,"Port Harcourt, Nigeria",Nigeria,005055N,0065658E,,,Non-Fatal,Minor,Airplane,5N-BIG,Boeing,737-282,No,1.0,,NUSC,SCHD,,Chanchangi Airlines,0.0,1.0,0.0,46.0,IMC,,,25-09-2020,2008-07-14
20080723X01105,Incident,CHI08IA200,2008-07-17,"Rockford, IL",United States,422058N,0008991W,,,Non-Fatal,Minor,Airplane,N875NA,Eclipse Aviation Corporation,EA500,No,2.0,Turbo Fan,091,NSCH,Positioning,"North American Jet Charters Group, LLC",0.0,0.0,0.0,2.0,VMC,,"The improper installation of the forward edge of the left-hand wing-to-body panel, causing the fairing to separate from the airplane during an in-flight encounter with light turbulence. Contributing to the event was the use of small-head screws and grommets in securing the fairing.",25-09-2020,2008-07-17
20080801X01144,Accident,LAX08LA235,2008-07-20,"San Jose, CA",United States,371958N,1214911W,RHV,REID-HILLVIEW OF SANTA CLARA C,Non-Fatal,Minor,Airplane,N981KM,Extra Flugzeugproduktions-Und,EA 300/L,No,1.0,Reciprocating,091,,Personal,Michael R. Hsing,0.0,0.0,0.0,2.0,VMC,,The inadequate visual lookout of the pilot and his failure to maintain clearance from another airplane.,25-09-2020,2008-07-20
20080813X01237,Incident,LAX08IA241,2008-07-21,"Salinas, CA",United States,363946N,1213622W,SNS,Salinas Municipal Airport,Non-Fatal,Minor,Helicopter,N902CS,Md Helicopters Inc,MD 902,No,2.0,Turbo Shaft,091,NSCH,Positioning,California Shock Trauma Air Rescue,0.0,0.0,0.0,3.0,VMC,,The pilot's inability to maintain directional control due to the fatigue failure of the threaded portion of the forward directional control cable as a result of the improper installation a lock washer.,25-09-2020,2008-07-21
20080729X01123,Incident,DEN08IA123,2008-07-24,"Denver, CO",United States,395142N,1044023W,DEN,Denver International,Non-Fatal,Minor,Airplane,C-FYJP,Airbus Industrie,A319-114,No,2.0,Turbo Fan,129,SCHD,,Centre Air Canada,0.0,0.0,0.0,99.0,VMC,,"Total failure of the right inboard tire. Contributing to this incident were the low pressure of the tire, and the high tire heat generated by the previous rejected takeoff.",25-09-2020,2008-07-24
20080903X01366,Accident,DEN08RA132,2008-08-02,"Fretin, France",France,050380N,0000330E,,,Non-Fatal,Minor,Helicopter,OO-NHL,Mcdonnell Douglas,MD-902,No,1.0,,NUSN,,Positioning,NVH Noordzee Helikopters Vlaanderen,0.0,0.0,0.0,3.0,VMC,,,25-09-2020,2008-08-02
20080903X01365,Incident,DEN08IA143,2008-08-14,"Jasper, TX",United States,030538N,0009425W,,,Non-Fatal,Minor,Airplane,N688LL,Raytheon Aircraft Company,C90A,No,2.0,Turbo Prop,091,,Business,,0.0,0.0,0.0,1.0,VMC,,The impact with a bird during initial takeoff climb.,25-09-2020,2008-08-14
20081007X94448,Accident,MIA08CA193,2008-09-12,"Sandown, NH",United States,425543N,0711113W,,,Non-Fatal,Minor,Balloon,N151TS,Cameron Balloons,Z-150,No,1.0,,091,,Other Work Use,,0.0,0.0,2.0,5.0,VMC,,The pilots encounter with high winds during approach. Contributing to the severity of injuries was the passengers' improper landing preparation.,03-11-2020,2008-09-12
20081017X71017,Incident,SEA08IA217,2008-09-13,"San Carlos, CA",United States,373043N,1221458W,,,Non-Fatal,Minor,Airplane,N419JS,Diamond,DA 40,No,1.0,Reciprocating,091,,Personal,Brian Curry,0.0,0.0,0.0,1.0,VMC,,The improper assembly of the governor during manufacture.,25-09-2020,2008-09-13
20080925X01527,Incident,CHI08IA294,2008-09-18,"La Porte, IN",United States,413557N,0864239W,PPO,La Porte Municipal Airport,Non-Fatal,Minor,Airplane,N107JF,Indus Aviation Inc,T-211 THORPEDO,No,1.0,Reciprocating,091,,Positioning,EXECUTIVE AIRCRAFT SALES LLC,0.0,0.0,0.0,1.0,VMC,,"A loss of engine power due to fuel exhaustion as a result of siphoning from the fuel filler neck and cap. Contributing to the incident were the fuel over-servicing which resulted in the siphoning condition, and the ASTM standards which allowed for the fuel tank filler neck/vent design.",25-09-2020,2008-09-18
20081016X91229,Incident,LAX08WA303,2008-09-18,"Cork, Ireland",Ireland,,,BCN,Barcelona,Non-Fatal,Minor,Airplane,TF-FIV,Boeing,757,No,1.0,,129,SCHD,,Icelandair,0.0,0.0,0.0,0.0,,,,,2008-09-18
20081010X43245,Accident,CHI08LA297,2008-09-20,"New London, WI",United States,441825N,0884616W,3WN4,Mark's Park and Airfield,Non-Fatal,Minor,Powered Parachute,N7084L,Powrachute Corp,PEGASUS,No,1.0,Reciprocating,091,,Instructional,,0.0,0.0,1.0,1.0,VMC,,The pilot's loss of directional control during landing due to failure of the nose wheel support as a result of an inadequate weld.,25-09-2020,2008-09-20
20081003X65759,Accident,DEN08LA158,2008-09-21,"Plano, TX",United States,033125N,0096460W,,,Non-Fatal,Minor,Balloon,N4003P,Cameron Balloons Us,N-77,No,1.0,,091,,Air Race show,,0.0,0.0,1.0,1.0,VMC,,"The pilot's improper fuel management, resulting in fuel exhaustion and the subsequent hard landing.",25-09-2020,2008-09-21
20081007X03940,Incident,CHI08IA292,2008-09-22,"Chicago, IL",United States,415843N,0875417W,ORD,O'Hare International Airport,Non-Fatal,Minor,Airplane,N197AN,Boeing,757-223,No,2.0,Turbo Fan,121,SCHD,,"American Airlines, Inc.",0.0,0.0,0.0,192.0,,,The failure of an electrical relay due to eroded contacts and the flight crew's decision to continue a flight that was operating on battery power.,03-11-2020,2008-09-22
20090904X13841,Incident,ERA09IA499,2008-09-29,"Allentown, PA",United States,404317N,0752028W,XLL,Queen City Airport,Non-Fatal,Minor,Helicopter,N801SB,Mcdonnell Douglas Helicopter,369E,No,1.0,Turbo Shaft,091,,Positioning,HAVERFIELD INTERNATIONAL INC,0.0,0.0,0.0,1.0,VMC,,"The fatigue failure of a blade in the second-stage turbine wheel, which resulted in a total loss of engine power.",25-09-2020,2008-09-29
20081219X65313,Incident,ENG08IA042,2008-10-01,"Chicago, IL",United States,415321N,0873713W,MDW,Chicago Midway,Non-Fatal,Minor,Airplane,N551WN,Boeing,737,No,2.0,Turbo Fan,121,SCHD,,"Southwest Airlines, Co.",0.0,0.0,0.0,133.0,,,The right nose landing gear axle's failure from intergranular and fatigue cracking due to an earlier bearing failure.,03-11-2020,2008-10-01
20081008X50538,Incident,ERA09IA009,2008-10-05,"Lakeland, FL",United States,275947N,0008216W,LAL,Lakeland Linder Regional Apt.,Non-Fatal,Minor,Airplane,N101CD,Cirrus Design Corp,SR22,No,1.0,Reciprocating,091,,Personal,TIGER JONES AIRCRAFT INC,0.0,0.0,0.0,1.0,VMC,,"A failure of the flap actuator rod end due to low stress, high cycle fatigue, and subsequent overstress failure.",25-09-2020,2008-10-05
20081031X50731,Accident,DCA09WA005,2008-10-07,"Learmonth Aerodome, Australia",Australia,022140S,0011450E,,,Non-Fatal,Minor,Airplane,VH-QPA,Airbus,A330,No,2.0,,NUSC,SCHD,,,0.0,0.0,22.0,293.0,,,,03-11-2020,2008-10-07
20081008X71938,Incident,CEN09IA003,2008-10-08,"Weatherford, TX",United States,324446N,0974056W,,,Non-Fatal,Minor,Helicopter,N902RN,Md Helicopter Inc,MD 900,No,2.0,Turbo Shaft,091,,Positioning,California Shock and Trauma Air Rescue,0.0,0.0,0.0,1.0,VMC,,The failure of the vertical stabilizer control adapter due to reverse bending fatigue.,25-09-2020,2008-10-08
20100304X92243,Incident,ENG08WA050,2008-10-18,"Belgrade, Serbia, Suriname",Suriname,,,LYBE,"Nicola Tesla, Belgrade, Serbia",Non-Fatal,Minor,Airplane,D-AXLF,Boeing,737,No,2.0,,NUSC,SCHD,,XL Airways Germany GmbH,0.0,0.0,0.0,189.0,,,,03-11-2020,2008-10-18
20081022X74636,Incident,CEN09IA032,2008-10-19,"Amherst, TX",United States,003433N,0102280W,,,Non-Fatal,Minor,Helicopter,N902NM,Md Helicopter Inc,MD 900,No,2.0,Turbo Shaft,091,,Positioning,Covenant Health System,0.0,0.0,0.0,4.0,VMC,,The failure of the vertical stabilizer control adapter due to reverse bending fatigue.,25-09-2020,2008-10-19
20081025X15903,Accident,WPR09LA024,2008-10-24,"Glendale, AZ",United States,333137N,1121743W,GEU,Glendale Municipal,Non-Fatal,Minor,Airplane,N427ET,Holm Michael J,KITFOX IV 1200,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,The Kitfox's pilot's failure to ascertain if the intersection he approached was clear of conflicting traffic and the controller's failure to provide pertinent traffic advisories to both pilots. Contributing to the accident was the reduced visibility from the cockpits of the conventional gear airplanes.,25-09-2020,2008-10-24
20081117X62306,Accident,ERA09LA057,2008-10-26,"Cambridge, MD",United States,383221N,0076149W,CGE,Cambridge-Dorchester Airport,Non-Fatal,Minor,Airplane,N914ES,Campbell Earl S Jr,RV-6A,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,The failure of the RV-6A's right brake assembly o-ring due to excessive heat.,25-09-2020,2008-10-26
